transaction_id,amount,transaction_hour,day_of_week,merchant_category,distance_from_home,days_since_last_transaction,transaction_count_24h,is_international,is_fraud
7450,40.77,23,0,bills,12.8,0.7580531101028614,1,0,0
3570,7.6,10,3,entertainment,2.2,1.7523183105876743,0,0,0
6349,146.0,11,0,retail,0.3,3.1245841357689095,5,0,0
2257,187.67,12,1,retail,0.4,0.7467133860806521,4,0,0
4131,9.89,6,2,transport,7.9,0.4472465727841136,3,0,0
9531,28.25,11,0,retail,0.8,0.2532394920791509,2,0,0
8794,13.92,17,0,entertainment,1.3,6.261768093610932,0,0,0
5010,7.12,16,5,entertainment,1.0,0.4878660112338171,3,0,0
9244,7.84,21,4,food,12.1,10.833348071629487,1,0,0
4529,31.72,16,4,retail,11.8,0.6661573310566976,1,0,0
9769,40.34,13,3,retail,1.1,0.6142148485917713,1,0,0
1304,16.38,19,3,bills,1.5,0.9635386089578533,2,0,0
5298,304.13,12,3,bills,0.5,0.8828533909475824,2,0,0
7342,190.86,9,4,retail,31.5,3.657431799541208,3,0,0
5624,3.5,7,0,transport,1.8,2.65240275548368,3,1,0
5481,100.04,18,1,bills,4.2,0.4348716805165646,3,0,0
7910,89.8,20,4,entertainment,15.1,2.573695531267308,1,0,0
3543,58.83,19,4,retail,1.5,2.931942012876876,4,0,0
2253,85.98,13,1,retail,2.8,2.096546570199105,1,0,0
2667,1054.6,19,5,retail,11.0,2.298758237745953,2,0,0
6407,2.87,18,0,food,19.8,2.2704599059058475,3,0,0
4913,12.46,9,2,retail,0.9,1.9854921319501644,0,0,0
9516,107.13,20,4,retail,1.3,4.52408330764366,2,0,0
757,237.32,8,0,retail,3.6,0.09729745807863055,4,0,0
5194,36.27,21,4,bills,0.9,0.3045044535725023,2,1,0
7753,16.11,19,0,bills,7.9,0.04223263665176026,1,0,0
8197,9.47,21,0,food,4.8,4.208687052549843,2,0,0
456,1347.45,17,0,food,18.0,0.6360898856758961,1,0,0
4822,3.2,7,1,bills,3.0,1.1302585822493296,2,0,0
3362,1693.83,20,6,entertainment,5.0,1.9658188840348214,3,0,0
76,124.13,18,5,retail,1.3,0.2666015499704526,1,0,0
1170,1.31,4,6,food,0.4,5.827530373695957,0,0,0
620,1083.78,11,6,retail,3.9,4.19231455090609,1,0,0
2088,86.96,13,3,transport,3.5,0.7980811300000679,2,0,0
2984,20.85,17,6,retail,0.3,0.659938047948921,3,0,0
2267,6.49,12,4,entertainment,3.4,2.0226030306201928,1,0,0
2303,22.54,23,0,transport,4.2,13.647532530335027,0,0,0
8114,961.45,9,3,retail,7.2,0.9615099379695049,3,0,0
4666,2.12,16,6,bills,1.4,3.3106266133755584,3,0,0
5656,93.46,11,2,food,6.8,0.6006723616233447,4,0,0
5667,1577.73,10,6,bills,8.9,3.126656064014513,6,0,0
6848,3.81,16,2,bills,2.7,4.130993821743884,4,0,0
1015,66.13,19,4,retail,2.6,0.7564118317097829,1,0,0
1115,57.92,16,2,entertainment,3.6,0.6755254742808732,4,0,0
9912,332.3,1,6,entertainment,231.1,1.8662664330196843,7,1,1
6074,31.28,15,5,bills,9.0,0.4386483840306632,4,0,0
2035,51.59,6,6,entertainment,1.2,2.8003133200261154,3,0,0
4079,5.73,0,3,retail,9.3,10.119549065975551,1,0,0
7200,42.09,18,6,food,3.6,4.73279228685108,3,0,0
9039,533.83,20,3,food,3.0,4.020374536692447,3,0,0
5764,34.87,19,4,entertainment,16.7,8.49322291330898,3,0,0
7982,107.81,21,2,bills,12.1,4.935836059929282,5,0,0
6193,291.06,13,6,retail,6.6,1.478956159704477,1,0,0
560,199.16,23,4,transport,6.0,1.2036329335952771,4,0,0
2650,18.95,17,3,entertainment,3.9,3.459287540532941,1,1,0
5070,36.54,14,6,transport,1.2,0.18910461258647032,0,0,0
3147,19.58,13,4,bills,0.4,6.54875020790587,1,0,0
5908,120.05,11,6,transport,6.2,8.345925337845337,2,0,0
9854,23.37,2,6,bills,111.5,0.1758568532767013,7,0,1
5921,24.99,18,1,retail,4.3,1.3919267136443003,3,0,0
3864,30.21,22,4,food,3.6,4.671913453053352,1,0,0
9805,33.1,3,2,retail,580.9,61.13031515372746,10,1,1
7384,20.85,20,6,food,5.9,2.0655007375928855,2,0,0
1234,36.63,12,4,entertainment,2.1,0.693577089581171,4,0,0
5736,137.28,1,4,retail,1.8,1.2393659166662891,3,0,0
514,195.47,19,4,food,7.3,0.9988918776349509,0,0,0
1757,0.8,4,3,entertainment,0.9,8.50115355840505,3,0,0
9576,51.71,14,6,transport,8.0,3.0951259769585344,0,0,0
9168,2.69,8,5,transport,15.1,4.798522225798779,0,0,0
594,107.1,15,6,transport,0.8,0.09692670199928613,0,0,0
796,60.44,18,1,food,1.8,4.952100246839068,2,0,0
6194,44.39,11,5,entertainment,0.3,1.3789554919990392,1,0,0
4640,46.0,22,0,transport,3.4,0.3331805007470843,1,0,0
7447,33.93,19,5,bills,1.8,0.9364277580896616,0,1,0
6851,73.16,13,4,transport,3.6,8.829686368591368,4,0,0
4366,49.51,23,0,bills,0.1,2.15760413197763,2,1,0
9410,11.29,7,3,food,6.1,4.543574429418395,2,0,0
9488,43.7,11,5,transport,1.6,11.881301799995192,1,0,0
4884,63.67,21,2,bills,4.6,3.3934705136906063,3,0,0
2916,1.7,21,4,bills,1.0,0.8786217133851064,0,0,0
3265,8.81,23,2,retail,4.2,2.0404214043375126,5,0,0
1017,250.51,6,1,bills,9.5,3.6276178092098443,6,0,0
2284,25.25,18,5,entertainment,1.8,0.4944899178983065,1,0,0
8155,353.62,12,3,retail,0.7,0.8254248039493118,1,0,0
3054,268.54,0,2,bills,10.0,0.9479959346213682,2,0,0
5996,33.2,11,4,transport,2.0,1.735336527353006,4,0,0
4195,104.43,16,5,food,0.5,1.453137972167125,1,0,0
7818,38.73,22,2,food,2.1,4.153141052079926,2,0,0
8248,4089.65,15,6,food,2.5,0.30100551645049345,0,0,0
7362,1749.8,0,0,bills,17.2,0.038512460170394835,5,0,0
4547,3.49,15,2,retail,3.0,4.05312980360004,3,0,0
5936,10.44,12,4,bills,4.2,0.6594861805788677,0,0,0
666,16.83,11,4,bills,4.9,2.1869749924682944,2,0,0
283,17.07,6,6,retail,1.0,3.3443971535842962,0,0,0
200,65.35,12,0,retail,9.3,5.9434571582823175,0,0,0
1894,292.02,18,6,transport,4.9,0.3070382280694432,2,1,0
2434,121.39,16,4,retail,0.9,2.2563751656966606,0,0,0
4883,8.51,19,2,entertainment,1.3,5.162552223962812,1,0,0
1064,171.57,18,5,transport,9.4,3.370949918644353,2,0,0
117,942.9,7,2,bills,1.1,2.9181718719583034,1,0,0
2489,36.94,10,0,bills,1.4,0.6235536025822881,3,0,0
4442,16.89,16,5,transport,2.5,9.810265186728097,2,0,0
2851,2.29,21,6,bills,2.9,2.5636701713376366,1,0,0
9323,123.72,11,0,entertainment,4.3,1.024361637619886,0,0,0
3036,43.32,7,6,entertainment,3.0,2.4008195589864116,2,0,0
9346,46.79,21,3,transport,3.1,11.976760976943023,2,0,0
2941,319.04,11,6,retail,0.7,8.743998619054356,1,1,0
1671,25.52,22,4,bills,8.0,2.56694180385628,3,1,0
4865,128.69,11,5,food,3.4,1.1071021493669584,2,0,0
1785,34.08,12,5,retail,4.0,2.767239811932842,1,0,0
4016,28.39,17,5,food,1.1,2.862616635392339,4,0,0
4594,29.05,12,0,bills,1.4,2.746326910525143,2,0,0
495,206.59,8,4,transport,9.8,1.0190464324736943,2,0,0
1668,11.6,19,4,transport,1.9,1.4021724130230089,1,0,0
978,23.44,16,2,entertainment,5.2,1.0819665983812738,3,0,0
5356,80.28,7,0,bills,0.8,1.4424681885623771,0,0,0
2000,48.26,19,5,transport,4.7,3.4222626315241875,2,0,0
8941,63.83,12,3,entertainment,3.2,0.3126843562937967,5,0,0
6501,3.48,8,6,food,2.2,6.117654482039947,1,0,0
4087,86.67,11,5,entertainment,4.3,5.485099695752496,1,0,0
5169,1010.01,9,0,retail,5.0,0.6639651059615597,2,0,0
2861,24.91,22,0,transport,1.1,8.637546086219494,2,0,0
8850,37.76,21,5,entertainment,8.2,1.336176177872856,0,0,0
3116,18.21,14,4,bills,7.6,6.224975478991779,3,0,0
8263,12.26,13,6,bills,2.8,1.2498069355552426,2,0,0
5013,5.84,12,0,retail,9.2,0.9591542272214386,1,0,0
3974,94.37,23,5,food,1.3,1.0808629812265365,0,0,0
7729,4.05,15,0,entertainment,4.5,2.185627422606936,1,0,0
7563,1675.81,16,5,food,3.0,10.015147081080155,1,0,0
4342,143.14,19,1,entertainment,3.9,1.2806465175436172,1,0,0
7244,54.71,20,0,food,0.6,1.14280934798984,3,0,0
8219,706.32,10,0,retail,3.3,4.243530822812709,0,0,0
394,48.57,11,3,entertainment,8.2,6.504983313372397,1,0,0
3048,123.23,12,4,bills,13.9,0.6113938855968256,2,0,0
6631,8.0,8,2,retail,1.1,0.8674665649928321,1,0,0
5409,130.0,8,3,entertainment,2.9,5.092204356860901,2,0,0
1781,1564.32,18,2,retail,21.7,2.9395082683261213,1,0,0
9335,2873.06,18,2,transport,1.3,2.8689912864359366,1,0,0
7636,28.06,14,5,food,7.1,2.831678428576432,4,0,0
2218,47.76,17,6,retail,2.7,2.6690883640214835,2,0,0
5243,7.63,21,6,transport,0.7,2.1960646557774544,2,0,0
1864,74.02,21,0,bills,8.2,0.07624978187773138,2,1,0
1591,4.93,13,6,transport,8.6,6.661507577167146,2,0,0
8759,4.78,7,3,bills,0.1,4.029722353203412,2,0,0
4498,29.69,13,5,transport,13.5,0.6842923316815618,1,0,0
6744,20.06,10,3,entertainment,3.0,0.14962980054687486,0,0,0
7365,15.54,9,1,retail,0.8,0.8811741089868819,3,0,0
6749,264.71,10,1,transport,3.2,0.3568911242011989,1,0,0
3240,177.54,17,6,transport,1.9,8.100123399743266,0,0,0
4903,30.26,15,4,bills,4.4,5.059651382870465,0,0,0
2446,269.48,2,0,transport,1.1,0.46118576220773266,1,0,0
2638,183.86,7,3,retail,1.0,3.9180770513244916,3,0,0
7216,80.02,12,1,transport,0.6,3.2723885178154832,0,0,0
3002,30.23,9,5,entertainment,12.5,2.97063674251865,2,0,0
3504,183.97,22,5,entertainment,17.3,2.4564062508851165,6,0,0
5657,1000.97,17,2,entertainment,1.0,0.7753906109610978,1,0,0
6650,48.83,7,4,entertainment,2.4,1.8416125441726516,0,0,0
6032,22.4,19,5,retail,3.3,0.4630722740132307,1,0,0
655,31.78,22,5,retail,0.7,4.0720395794962005,0,0,0
412,711.2,20,1,food,0.1,5.890907270603681,0,0,0
7871,61.92,0,6,retail,2.5,1.1140331403999053,0,0,0
2237,101.61,20,3,bills,0.5,1.1699833698185718,2,0,0
8979,32.17,17,3,entertainment,9.5,1.0898266063424713,6,0,0
7222,7.19,14,1,entertainment,0.1,5.570835449799083,1,0,0
2326,96.32,23,3,entertainment,2.4,3.7075909618011345,2,1,0
6184,3.35,13,2,food,4.8,1.5559288153659097,5,0,0
3137,228.58,23,4,retail,3.0,2.651761523493792,4,0,0
6535,11.24,21,1,food,2.3,1.1553921145073078,1,0,0
8849,11.07,22,6,entertainment,1.3,2.8331471311940843,1,0,0
5739,7.44,18,6,bills,0.9,0.7419200482969119,3,0,0
4122,657.62,6,4,bills,2.2,4.798338572698694,2,0,0
4336,27.08,21,2,food,0.7,0.08416860373902996,0,1,0
6334,8.02,11,5,entertainment,3.1,2.531351455202982,2,0,0
9866,48.13,8,1,retail,222.1,2.2508286517289124,8,1,1
77,35.16,14,2,entertainment,1.3,0.018691759632257117,2,0,0
9099,5.18,14,1,entertainment,3.3,7.770710350836347,1,0,0
3178,433.57,17,1,food,8.4,4.514899250106328,2,0,0
2739,3.65,0,3,retail,9.4,2.082664238703652,4,0,0
9840,44.35,20,3,bills,176.9,24.950362634039855,9,0,1
5721,8.22,13,3,entertainment,3.6,3.597142303275178,2,0,0
7857,2.29,9,4,bills,2.8,1.3565715781936176,4,0,0
6914,112.05,3,2,entertainment,1.9,4.669698090079517,4,0,0
4615,117.4,12,4,food,1.8,8.082061206244024,1,0,0
2597,48.15,11,1,retail,3.0,1.825051460783746,2,0,0
9587,40.26,9,6,bills,0.4,1.8091543390679805,3,0,0
7461,83.41,18,2,food,3.5,0.3523914879344918,1,0,0
1288,1304.97,15,6,retail,4.5,3.6993690850658423,2,0,0
8164,50.53,4,5,food,0.7,4.0190663183608395,1,0,0
1855,14.63,16,5,retail,7.2,0.49126531550641644,4,0,0
2556,34.71,21,4,retail,1.4,2.30023933887046,2,0,0
8106,123.28,3,6,bills,0.8,1.1063544701565304,0,0,0
375,27.78,19,3,entertainment,13.3,3.7260063968863633,1,0,0
9681,41.63,22,5,bills,15.1,1.4998255225011534,3,0,0
8756,150.45,0,0,entertainment,2.5,0.9340231013186774,2,0,0
1834,13.35,4,0,food,3.1,0.6342196422972726,1,0,0
5276,18.04,12,2,food,8.2,0.7805347838266287,4,0,0
7442,79.44,12,2,retail,4.4,9.32315200406458,3,0,0
6345,41.24,6,5,entertainment,1.1,2.6832204260445818,1,1,0
7239,275.43,21,4,bills,24.7,7.773310203409296,2,0,0
7006,622.45,23,4,retail,7.9,2.3302457700919814,3,0,0
5518,15.28,11,5,retail,8.1,2.2651647794322853,1,0,0
1302,119.62,23,0,entertainment,3.2,16.599775406904666,3,0,0
1328,4.97,16,6,entertainment,0.1,0.49183312762957243,2,0,0
9523,45.1,10,3,entertainment,5.8,0.10176181950313884,2,0,0
9602,358.02,11,5,entertainment,20.1,0.42471065631184435,2,0,0
1335,130.82,21,6,entertainment,8.9,4.185566847282003,2,0,0
6141,1626.86,8,4,retail,5.5,4.902910931724988,2,0,0
1364,255.78,12,3,food,1.9,0.2184688896391303,2,0,0
8588,28.22,19,0,transport,0.7,9.974057870597873,6,0,0
940,31.79,18,0,transport,5.4,4.332988008513551,2,0,0
271,810.3,21,3,bills,3.2,0.6550108612578965,1,0,0
8466,112.63,15,5,bills,2.0,1.8655661938152268,2,0,0
2200,115.61,9,0,transport,3.7,2.4160638218261274,5,0,0
7725,62.38,10,4,entertainment,8.9,0.5257289105687556,1,0,0
1228,1055.75,17,6,retail,12.0,2.473734603480886,1,0,0
5731,49.1,15,1,transport,12.1,3.325447719719777,4,0,0
5939,230.31,18,3,retail,1.3,2.644421193493028,0,0,0
5864,176.3,7,3,transport,1.9,0.4855037049956705,1,1,0
5139,360.72,11,3,bills,5.8,3.915581064124444,2,0,0
6048,3.75,10,5,entertainment,1.5,0.9043841673033483,3,0,0
3405,49.66,0,0,transport,1.6,6.444079441273406,1,0,0
5362,8.39,20,0,food,2.3,2.7320867868642984,3,0,0
1173,113.2,18,5,food,5.4,3.1185456779431293,0,0,0
1796,99.9,12,0,food,8.2,6.542319910837852,5,0,0
7613,140.98,16,6,entertainment,1.0,0.6087558734230043,2,0,0
3157,1.55,22,4,food,4.9,2.614376849154577,4,0,0
2198,140.65,1,0,retail,2.9,3.7978148340286113,2,0,0
3995,16.75,16,1,retail,5.6,5.019608446160686,2,0,0
2946,13.98,6,3,entertainment,0.6,0.855066297669943,3,0,0
1531,72.63,13,4,entertainment,5.0,5.192704028067622,1,0,0
3925,65.09,16,6,entertainment,2.2,2.6903299193993258,2,0,0
8268,621.39,10,4,food,9.0,5.067881250726238,3,0,0
2361,3.0,17,1,entertainment,2.3,1.0508501191013178,4,0,0
6450,0.95,11,3,transport,3.8,3.5243091533205817,2,0,0
4183,260.21,10,4,transport,2.0,4.217040887075517,0,0,0
2311,527.01,21,0,retail,2.3,4.82673579446489,3,0,0
6215,34.15,6,2,food,2.3,2.1177815245419587,4,0,0
4212,179.74,2,6,food,1.4,2.818200918762764,1,0,0
3115,34.95,11,3,retail,15.3,0.7863170480168293,0,0,0
7696,9.13,12,5,transport,0.1,5.047588009904816,1,0,0
9515,73.43,13,4,retail,19.7,2.214994322147245,2,0,0
813,34.9,10,5,transport,5.4,3.4478350688488995,3,0,0
2986,378.97,18,5,transport,0.4,3.498246643674961,3,0,0
7876,11.47,19,3,entertainment,7.7,2.920841301590925,2,0,0
1365,26.78,8,0,food,1.2,7.414065398996614,2,1,0
5120,313.47,17,5,retail,3.7,2.08137270866664,0,0,0
6299,93.82,10,3,retail,7.2,7.469021976369863,0,0,0
7767,167.86,8,2,entertainment,0.7,2.4523084055955207,3,0,0
3724,113.48,16,2,transport,3.2,5.38183074526941,1,0,0
7124,43.47,20,6,food,8.6,1.8690152384509449,0,0,0
3527,157.73,17,3,transport,0.8,1.3512608014919796,2,0,0
4516,130.06,14,5,retail,0.1,2.690293278445978,2,0,0
5359,66.49,11,3,food,6.9,4.742989268999616,3,0,0
7795,54.17,6,3,retail,0.5,4.432912476628839,2,0,0
1051,90.63,13,5,bills,2.8,0.5330554431316161,3,0,0
9821,55.98,7,5,transport,290.0,26.963003538448767,14,1,1
2310,231.4,0,0,entertainment,0.3,2.4200524354404465,3,0,0
6021,244.81,14,0,bills,19.5,8.029274048089448,1,0,0
7469,14.85,10,5,transport,8.2,1.0203938398027788,1,0,0
6892,15.49,13,6,transport,0.9,0.43940173257087717,2,0,0
1578,183.57,13,5,entertainment,9.9,6.761299207094218,1,0,0
8541,311.24,21,4,retail,23.5,0.9076393839788812,1,0,0
2347,24.87,16,4,entertainment,4.2,9.345576565824246,2,0,0
8955,1.46,7,6,food,2.4,0.9753706683547195,1,0,0
1210,34.96,9,0,retail,5.8,0.888675915269202,6,0,0
8153,126.96,17,3,transport,0.3,1.198685556449479,1,0,0
8257,16.99,13,4,entertainment,2.9,2.1902744121793916,4,0,0
7168,88.41,23,4,entertainment,1.3,4.618780819436667,2,0,0
9129,4.5,20,1,transport,9.9,1.9595484961024416,4,0,0
3416,17.7,7,4,entertainment,0.9,8.649812173625516,2,0,0
6324,30.49,16,0,retail,1.6,1.4442987849144249,3,0,0
9823,33.35,15,6,food,89.7,6.23461932609193,10,1,1
8876,21.66,23,5,transport,5.3,3.224783518527563,5,0,0
8639,111.23,6,3,entertainment,14.5,2.265053943557601,2,0,0
8654,10.58,18,1,retail,12.8,2.913519847399164,2,0,0
2827,142.53,16,5,food,15.0,2.4521146759523824,4,0,0
5326,13.11,18,5,retail,3.8,7.664478148787186,1,1,0
9928,25585.61,17,5,transport,20.6,3.238880079402772,7,0,1
8551,12.29,2,4,food,1.7,1.2487325727669445,4,0,0
5725,45.93,0,4,food,1.6,1.9926949950107877,5,0,0
1736,39.14,16,5,bills,8.4,1.477651460664431,0,0,0
6937,225.17,9,5,entertainment,6.1,16.278318659580044,3,0,0
5943,66.88,19,5,entertainment,4.0,1.1458057344409105,3,0,0
628,11.08,13,5,food,0.3,12.31521526166583,3,0,0
3976,199.26,15,1,retail,1.9,0.644003871863476,2,0,0
9123,180.25,7,1,entertainment,10.1,1.8640954476794418,2,0,0
4809,2030.16,18,1,bills,12.8,12.28936019448102,2,0,0
7167,151.1,4,3,food,0.2,3.3886659458625408,3,0,0
893,2.61,16,5,retail,0.3,2.8590197714519303,1,0,0
1598,38.21,9,3,food,2.6,4.5327081301429,1,0,0
3339,23.88,23,3,bills,4.1,1.0102991875106375,3,0,0
4520,2.75,9,6,entertainment,1.5,3.276982957410491,1,0,0
5202,195.89,13,0,bills,3.4,2.9983784561814035,1,0,0
2102,168.6,2,1,bills,0.8,0.9255089075295655,3,0,0
9006,26.47,18,5,retail,4.0,1.5609136757986908,2,0,0
7336,20.79,13,1,retail,0.1,2.635532526861933,2,0,0
4224,20.28,17,5,food,0.7,3.3484361494616453,5,0,0
1838,11.06,18,3,entertainment,2.0,2.1869538982794716,1,0,0
1722,58.93,20,3,entertainment,0.6,2.0573673779057255,3,0,0
6855,54.39,0,4,transport,0.7,5.026788238705588,2,0,0
9221,52.76,8,3,entertainment,3.6,2.894215178585477,1,0,0
484,21.38,14,4,bills,3.5,2.0970831294490417,2,0,0
5141,72.76,23,2,transport,12.2,4.135497072038867,2,0,0
5937,280.94,12,2,retail,3.8,8.55655954311814,0,0,0
8023,104.55,14,3,food,3.7,3.5489969466838494,2,0,0
251,11.75,1,6,retail,0.0,7.12159304759059,2,0,0
3343,15.83,7,5,retail,3.8,0.8849356468420784,6,0,0
2002,3.92,1,2,bills,3.3,0.543435126543536,1,0,0
416,202.62,14,6,retail,3.2,3.557759255464868,1,0,0
8400,26.54,7,4,retail,0.9,1.3804708258425702,2,0,0
9332,211.4,13,6,entertainment,14.4,7.816001961595771,1,0,0
8259,155.45,19,0,retail,9.4,6.312155224566609,0,0,0
9183,6.11,19,2,transport,3.8,3.247856947021158,1,0,0
3870,208.43,21,6,food,3.6,6.697290843487887e-05,2,0,0
4517,36.41,20,6,retail,9.9,0.03634150365906441,0,0,0
176,122.32,6,6,transport,5.9,1.4145731611100363,4,0,0
3092,141.24,20,4,transport,4.0,10.5572817727929,2,0,0
1611,80.83,18,1,transport,1.7,0.882387858066948,2,0,0
9032,17.6,9,1,bills,0.0,7.647217424142116,3,0,0
3571,160.12,12,3,transport,15.4,3.169333640486414,3,0,0
9228,198.12,16,0,food,3.9,2.0801755396156203,6,0,0
3403,61.81,3,0,entertainment,0.3,5.778848983003186,5,0,0
3913,44.85,17,0,transport,2.8,2.039486319874335,0,0,0
4964,37.78,21,5,retail,1.4,2.6592999567559343,2,0,0
9588,43.51,1,2,food,0.3,1.4086846028019226,3,0,0
5367,58.65,16,0,entertainment,0.7,2.175961557256672,3,0,0
1938,233.17,7,6,transport,0.2,0.4944412882527194,1,0,0
3706,3238.29,0,5,bills,7.0,3.9929485640092586,0,0,0
9589,9.55,21,0,entertainment,0.6,4.551368132778643,4,0,0
5552,33.61,6,2,retail,2.3,3.3622703310034705,0,0,0
6551,11.54,23,6,entertainment,0.4,5.31531800105256,3,0,0
3047,51.25,18,2,retail,11.6,3.0845584784408384,3,0,0
8943,1864.01,17,3,entertainment,2.3,2.572526994200663,2,0,0
3516,35.26,18,6,entertainment,0.4,0.1715631245405762,1,0,0
8520,15.22,19,5,transport,2.2,4.581770783492694,3,0,0
3448,9.03,11,6,food,12.4,3.058591426926739,5,0,0
2397,30.3,13,6,entertainment,10.8,3.1784349747277307,3,1,0
7656,38.97,12,3,transport,1.9,2.3805408771733547,5,0,0
2409,101.86,23,2,food,1.2,0.8835961915461007,1,0,0
9944,125.25,11,2,entertainment,489.0,55.46021309136993,11,0,1
9578,77.57,20,5,entertainment,16.6,0.3889781186329666,2,0,0
9637,177.22,8,2,transport,4.9,0.7409547509684445,1,0,0
8555,37.33,12,6,bills,1.2,1.2812988491282438,1,0,0
7070,16.04,16,6,entertainment,8.1,5.610426022759281,2,0,0
5708,148.1,13,1,entertainment,0.7,0.2230617184551389,1,0,0
2710,171.06,13,4,food,1.7,0.6665933968721937,1,0,0
5344,24.9,18,4,bills,5.5,0.3947071768712934,3,0,0
6542,91.62,5,4,retail,7.8,2.6928055728594513,2,0,0
4271,6.41,16,3,retail,2.1,3.9134758347496037,4,0,0
1398,6.24,13,5,entertainment,0.9,0.24157919726604798,1,0,0
4242,5.29,18,6,transport,2.5,19.757513247285033,5,0,0
5622,12.08,9,5,transport,0.8,0.3802982526939418,0,0,0
3046,23.71,22,0,food,4.4,3.004985680584448,3,0,0
8367,13.18,22,5,food,0.4,1.699667527783654,2,0,0
8915,3.44,18,5,food,1.4,2.069950980417617,3,0,0
3587,129.62,4,3,transport,10.3,0.03470014442902907,0,0,0
9893,27.14,2,3,entertainment,85.2,58.44838417802738,11,0,1
228,57.48,11,1,bills,6.5,1.7023316367895913,4,0,0
9591,3100.02,11,2,retail,9.0,0.24813598873295678,2,0,0
1125,205.89,18,0,transport,0.7,8.835217285622189,0,0,0
5724,186.44,21,0,bills,13.1,4.0662664835465625,3,0,0
3267,6.07,13,5,entertainment,22.5,3.2038563404974316,1,0,0
9846,1536.73,1,5,bills,578.1,12.087013514325792,8,0,1
8733,99.66,14,4,bills,10.8,0.7502729559255674,0,0,0
8275,2.47,21,6,retail,0.8,2.5103447349090504,2,0,0
8128,167.4,19,4,entertainment,0.7,20.398380018813103,2,0,0
6794,59.17,20,1,food,1.9,6.750236886226723,2,0,0
5016,285.57,23,3,entertainment,9.6,0.29842463463167246,0,0,0
6557,18.75,23,1,entertainment,12.1,0.5221848908748123,0,0,0
4950,2.35,6,2,food,0.7,2.3845479297054606,0,0,0
2652,72.49,12,5,entertainment,4.7,1.0375850589443072,1,0,0
5630,11.37,11,4,entertainment,0.4,1.4221252978697159,1,0,0
365,74.37,11,3,retail,7.8,7.845123068748878,1,0,0
6250,59.49,23,4,food,3.5,2.2957914217134032,2,0,0
9155,33.98,13,5,entertainment,4.8,3.1411477213361185,2,1,0
8847,148.77,10,3,bills,10.9,5.243900494885489,2,0,0
7000,569.89,22,3,entertainment,0.5,1.395308399751111,0,0,0
8601,116.11,20,0,retail,2.2,2.222872949884753,1,0,0
6929,114.46,6,0,retail,3.3,3.057143421008839,1,0,0
2455,75.4,13,4,retail,2.4,3.626064380794098,0,0,0
8188,20.17,0,1,retail,9.7,2.9777760723157676,2,0,0
526,41.41,5,3,transport,2.5,3.790282218494928,3,0,0
6485,34.93,18,0,bills,7.7,3.19813980561341,0,0,0
3021,29.14,23,2,transport,1.6,0.0970111404194818,3,0,0
8402,6.6,20,6,bills,3.1,0.4624485425874688,3,1,0
2867,13.88,20,4,food,5.0,11.523617435210609,3,0,0
3896,35.0,6,2,entertainment,1.9,4.083078982896456,2,0,0
8460,31.96,9,4,retail,1.3,0.173975917740312,0,0,0
9609,31.8,14,3,food,2.2,4.76626048042033,4,0,0
3171,66.0,6,3,bills,1.8,3.4038402422801033,3,0,0
8971,60.7,9,6,food,1.8,0.7959821332122033,1,0,0
4388,37.68,14,2,bills,13.0,3.991296161711727,2,0,0
7784,210.03,20,1,food,16.2,0.5141824463248676,3,0,0
5970,28.08,12,2,food,2.7,0.7127430900506885,1,0,0
4820,45.81,15,6,retail,0.2,1.435715699801361,1,0,0
919,327.95,8,5,bills,5.6,1.8886132588834754,2,0,0
8864,33.17,15,1,retail,2.5,3.9229220430062606,1,0,0
9162,217.0,12,6,retail,1.1,0.8584658729499198,2,1,0
42,521.61,15,2,food,7.1,3.647271624351232,2,0,0
4452,78.03,13,3,transport,9.3,3.576341713371918,1,0,0
7372,200.12,15,4,food,6.3,3.187263790237081,0,0,0
4742,25.63,13,6,entertainment,32.7,5.824414641498597,1,0,0
2838,34.2,18,0,bills,5.5,0.08762088662923453,1,0,0
9525,40.54,7,4,food,3.3,7.354643582485089,3,0,0
3525,3.01,15,3,food,3.5,4.146689124538625,3,1,0
9049,101.86,17,2,transport,10.1,1.1206457287435054,4,0,0
1128,8.24,21,2,entertainment,7.3,5.601854370836166,0,0,0
9790,612.52,15,5,transport,8.6,0.7252874797131902,1,0,0
1679,57.64,18,6,bills,21.0,0.035408954264345656,2,0,0
9397,183.63,17,3,entertainment,0.7,3.957790416554673,1,0,0
9666,18.38,14,1,transport,1.5,4.022658703094512,0,0,0
7526,35.45,17,1,bills,14.6,1.4106312914675814,0,0,0
2731,41.29,5,0,food,9.9,0.8360831811962331,1,0,0
8267,31.96,18,6,transport,4.4,7.561861382120453,2,0,0
121,59.48,3,0,food,0.2,6.904982943652309,1,0,0
6569,97.25,20,4,bills,2.8,6.536126769600418,2,0,0
4901,114.89,6,4,transport,3.4,3.835680587410113,2,0,0
7298,11.11,12,3,entertainment,2.7,0.5713260038960272,1,0,0
886,2.42,11,2,transport,5.9,0.18291968983214027,1,0,0
7494,134.22,18,6,retail,0.2,2.292459947396016,2,0,0
4395,9.44,10,4,entertainment,0.7,0.2663236240760778,4,0,0
3195,13.39,20,3,entertainment,0.2,4.045089406135473,1,0,0
2059,4.01,18,0,transport,14.3,14.474201124015774,2,0,0
3712,60.24,12,0,transport,0.6,1.5464434078081275,2,1,0
